Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4
,,,,,,,,457,2491.2,3120.9,10775.6,3751.2
,,,,,,,,458,2392.2,2975.3,10203.9,3572.9
,,,,,,,,459,2225.4,2797.9,9671.6,3339.5
,,,,,,,,460,2210.9,2760.1,9465.9,3295.7
,,,,,,,,461,2331.5,2845.6,9678.8,3506.8
,,,,,,,,462,2555.0,3175.7,10619.4,3814.8
,,,,,,,,463,2816.0,3532.3,11845.6,4178.9
,,,,,,,,464,2994.9,3759.8,12903.0,4592.4
,,,,,,,,465,3162.7,3923.6,13425.6,4760.2
,,,,,,,,466,3110.7,3904.7,12976.3,4659.8
,,,,,,,,467,2947.6,3659.7,12758.1,4439.6
,,,,,,,,468,2848.4,3539.7,12114.9,4211.9
,,,,,,,,469,2783.0,3472.0,11841.8,4108.2
,,,,,,,,470,2708.4,3392.4,11592.3,4114.3
,,,,,,,,471,2817.7,3512.1,11850.3,4183.3
,,,,,,,,472,2938.4,3601.2,12234.8,4296.0
,,,,,,,,473,3096.4,3831.7,12819.8,4641.0
,,,,,,,,474,3219.7,4052.2,13718.8,4774.5
,,,,,,,,475,3269.6,4020.0,13852.3,4926.0
,,,,,,,,476,3165.8,3998.9,13489.0,4773.8
,,,,,,,,477,3046.9,3871.5,13136.4,4578.7
,,,,,,,,478,2873.4,3585.4,12446.8,4306.0
,,,,,,,,479,2810.3,3479.0,11998.6,4174.7
,,,,,,,,480,2717.3,3421.3,11426.4,4050.3
,,,,,,,,481,2480.9,3171.4,10574.6,3750.4
,,,,,,,,482,2348.9,2946.0,10132.6,3596.9
,,,,,,,,483,2265.7,2783.1,9567.4,3373.5
,,,,,,,,484,2212.6,2755.3,9421.5,3341.3
,,,,,,,,485,2298.6,2903.9,9742.0,3510.5
,,,,,,,,486,2537.5,3207.1,10912.8,3820.6
,,,,,,,,487,2766.5,3531.7,11844.2,4224.8
,,,,,,,,488,2997.9,3748.6,12814.8,4511.6
,,,,,,,,489,3149.6,3881.8,13279.2,4656.6
,,,,,,,,490,3073.9,3857.8,13026.0,4599.4
,,,,,,,,491,2921.8,3649.3,12720.4,4416.3
,,,,,,,,492,2798.7,3540.6,11835.3,4283.7
,,,,,,,,493,2727.4,3394.2,11518.0,4178.8
,,,,,,,,494,2765.6,3376.9,11692.8,4144.2
,,,,,,,,495,2788.4,3472.6,11751.6,4211.8
,,,,,,,,496,2932.8,3686.0,12530.7,4355.1
,,,,,,,,497,3057.9,3813.4,12961.9,4606.1
,,,,,,,,498,3164.3,4009.7,13395.7,4799.1
,,,,,,,,499,3288.3,4075.0,13881.7,4817.8
,,,,,,,,500,3240.7,3981.0,13662.2,4777.9
,,,,,,,,501,3056.4,3809.1,13078.6,4577.5
,,,,,,,,502,2888.3,3580.8,12374.8,4306.6
,,,,,,,,503,2771.3,3519.9,11682.8,4181.4
,,,,,,,,504,2695.7,3405.0,11572.2,4039.6
,,,,,,,,505,2637.6,3360.9,11501.9,4012.8
,,,,,,,,506,2557.3,3138.8,10749.3,3769.5
,,,,,,,,507,2359.5,2982.8,10108.5,3556.0
,,,,,,,,508,2348.8,2927.2,10065.7,3546.9
,,,,,,,,509,2436.9,3080.7,10287.2,3734.8
,,,,,,,,510,2730.4,3401.6,11586.3,4041.5
,,,,,,,,511,2977.3,3676.1,12519.4,4530.3
,,,,,,,,512,3178.1,3983.5,13828.9,4878.2
,,,,,,,,513,3336.1,4162.8,14259.5,4927.4
,,,,,,,,514,3253.5,4089.2,13866.7,4852.6
,,,,,,,,515,3143.5,3947.5,13297.0,4715.0
,,,,,,,,516,3028.0,3813.4,12638.1,4442.2
,,,,,,,,517,2915.5,3620.3,12567.4,4325.6
,,,,,,,,518,2901.3,3605.3,12422.3,4352.2
,,,,,,,,519,2997.9,3709.9,12525.8,4482.9
,,,,,,,,520,3116.4,3886.4,13130.7,4644.2
,,,,,,,,521,3205.1,4044.6,13832.4,4903.0
,,,,,,,,522,3364.0,4278.4,14505.6,5061.8
,,,,,,,,523,3409.7,4309.7,14540.5,5131.2
,,,,,,,,524,3387.6,4209.3,14424.5,5046.8
,,,,,,,,525,3230.0,4052.6,14010.0,4836.2
,,,,,,,,526,3131.3,3900.6,13295.2,4596.4
,,,,,,,,527,3000.1,3752.4,12482.1,4418.6
,,,,,,,,528,2893.3,3606.5,12269.9,4282.3
,,,,,,,,529,2676.9,3370.6,11310.1,4046.7
,,,,,,,,530,2546.9,3182.1,10637.9,3812.0
,,,,,,,,531,2359.1,3023.8,10226.8,3618.6
,,,,,,,,532,2319.7,2957.6,10029.4,3571.2
,,,,,,,,533,2446.5,3037.1,10385.8,3732.2
,,,,,,,,534,2726.3,3334.5,11452.6,4010.9
,,,,,,,,535,3015.3,3712.4,12606.6,4501.2
,,,,,,,,536,3211.1,4039.9,13532.3,4836.2
,,,,,,,,537,3366.4,4157.1,14193.6,4996.0
,,,,,,,,538,3324.6,4051.3,13750.0,4969.2
,,,,,,,,539,3189.4,3932.2,13390.7,4673.8
,,,,,,,,540,3048.8,3740.1,12943.2,4559.7
,,,,,,,,541,2927.5,3673.5,12280.8,4436.3
,,,,,,,,542,2881.1,3631.1,12496.8,4420.7
,,,,,,,,543,2986.7,3744.9,12638.0,4428.9
,,,,,,,,544,3078.4,3897.4,13155.5,4655.1
,,,,,,,,545,3203.5,4077.4,13880.6,4863.9
,,,,,,,,546,3396.2,4238.5,14391.7,5063.2
,,,,,,,,547,3421.2,4291.0,14531.9,5183.7
,,,,,,,,548,3399.7,4282.6,14426.4,5050.4
,,,,,,,,549,3221.4,4045.1,13944.3,4839.6
,,,,,,,,550,3095.5,3853.6,13162.6,4653.2
,,,,,,,,551,2981.3,3696.4,12501.2,4464.3
,,,,,,,,552,2882.9,3650.1,12226.2,4390.9
,,,,,,,,553,2627.1,3379.9,11306.3,4023.2
,,,,,,,,554,2551.3,3175.3,10692.4,3819.5
,,,,,,,,555,2407.3,3019.7,10137.0,3584.7
,,,,,,,,556,2368.8,2913.9,10106.6,3561.9
,,,,,,,,557,2416.8,3108.3,10494.5,3628.5
,,,,,,,,558,2672.2,3370.3,11337.0,4080.9
,,,,,,,,559,2961.4,3720.7,12552.3,4399.3
,,,,,,,,560,3189.4,4045.5,13533.5,4860.3
,,,,,,,,561,3327.6,4124.3,14076.7,4907.9
,,,,,,,,562,3230.0,4037.0,14023.8,4897.5
,,,,,,,,563,3115.1,3960.4,13415.5,4667.9
,,,,,,,,564,2969.5,3751.5,12594.6,4458.3
,,,,,,,,565,2912.5,3659.4,12520.8,4378.8
,,,,,,,,566,2913.1,3620.3,12490.0,4405.8
,,,,,,,,567,2942.0,3727.9,12752.9,4428.8
,,,,,,,,568,3055.5,3880.9,13144.2,4660.6
,,,,,,,,569,3210.7,4004.2,13911.5,4915.4
,,,,,,,,570,3407.6,4297.7,14289.8,5149.5
,,,,,,,,571,3448.2,4259.3,14719.6,5232.3
,,,,,,,,572,3370.3,4272.9,14538.3,5062.9
,,,,,,,,573,3216.4,4058.9,14001.3,4832.5
,,,,,,,,574,3060.4,3890.9,13052.1,4659.0
,,,,,,,,575,2991.6,3722.8,12432.2,4428.3
,,,,,,,,576,2922.7,3590.7,12122.8,4383.1
,,,,,,,,577,2685.6,3319.2,11266.3,3938.5
,,,,,,,,578,2528.6,3173.4,10744.0,3740.4
,,,,,,,,579,2415.2,2967.9,10007.0,3619.2
,,,,,,,,580,2311.5,2948.3,9922.6,3471.3
,,,,,,,,581,2444.1,3030.7,10262.7,3700.9
,,,,,,,,582,2651.0,3369.0,11580.1,4059.5
,,,,,,,,583,2947.7,3748.7,12728.0,4448.7
,,,,,,,,584,3251.2,4034.9,13482.4,4836.2
,,,,,,,,585,3284.8,4110.9,14247.9,5010.0
,,,,,,,,586,3239.5,4125.0,13874.8,4892.4
,,,,,,,,587,3096.6,3886.1,13343.1,4691.8
,,,,,,,,588,3042.9,3718.7,12622.4,4471.5
,,,,,,,,589,2950.4,3643.4,12250.3,4333.5
,,,,,,,,590,2912.1,3621.6,12466.2,4358.7
,,,,,,,,591,3005.3,3755.9,12498.1,4473.9
,,,,,,,,592,3092.7,3868.8,13032.9,4569.7
,,,,,,,,593,3224.6,4036.7,13608.5,4859.4
,,,,,,,,594,3444.1,4214.4,14339.7,5019.0
,,,,,,,,595,3462.5,4374.3,14625.7,5188.1
,,,,,,,,596,3365.7,4215.1,14342.3,5064.2
,,,,,,,,597,3210.2,4053.2,13659.6,4930.6
,,,,,,,,598,3060.0,3814.6,12930.6,4577.5
,,,,,,,,599,2923.5,3698.5,12621.3,4482.4
,,,,,,,,600,2854.0,3627.0,12063.8,4375.4
,,,,,,,,601,2665.5,3291.5,11172.8,3941.4
,,,,,,,,602,2557.7,3158.3,10609.8,3830.0
,,,,,,,,603,2381.0,2967.6,10144.1,3557.2
,,,,,,,,604,2360.0,2908.2,9959.2,3518.7
,,,,,,,,605,2413.0,3099.0,10467.4,3719.8
,,,,,,,,606,2668.0,3326.3,11454.9,4084.7
,,,,,,,,607,2998.8,3737.5,12806.2,4442.4
,,,,,,,,608,3250.3,3998.0,13664.8,4788.0
,,,,,,,,609,3302.0,4097.7,14003.8,4992.0
,,,,,,,,610,3246.2,4108.7,13954.1,4926.3
,,,,,,,,611,3135.6,3942.3,13242.1,4687.9
,,,,,,,,612,2961.0,3706.5,12619.1,4519.9
,,,,,,,,613,2905.0,3671.7,12321.3,4375.7
,,,,,,,,614,2915.0,3661.6,12270.0,4292.5
,,,,,,,,615,2939.7,3708.9,12690.7,4474.4
,,,,,,,,616,3051.5,3861.5,13288.5,4650.0
,,,,,,,,617,3256.5,4084.3,13822.4,4811.9
,,,,,,,,618,3373.7,4207.9,14409.4,5098.1
,,,,,,,,619,3485.1,4343.9,14513.5,5237.9
,,,,,,,,620,3436.7,4278.9,14293.8,5112.4
,,,,,,,,621,3213.3,4079.0,13986.0,4799.2
,,,,,,,,622,3081.0,3837.2,13101.4,4569.7
,,,,,,,,623,2987.6,3682.4,12502.6,4393.7
,,,,,,,,624,2909.2,3554.6,12109.0,4380.3
,,,,,,,,625,2515.6,3138.9,10740.3,3774.5
,,,,,,,,626,2336.4,2999.5,10000.9,3524.3
,,,,,,,,627,2226.7,2805.9,9582.5,3367.9
,,,,,,,,628,2209.7,2776.5,9233.6,3287.8
,,,,,,,,629,2310.7,2902.3,9730.0,3403.4
,,,,,,,,630,2496.1,3162.1,10576.4,3790.1
,,,,,,,,631,2754.8,3450.3,11830.9,4150.7
,,,,,,,,632,3002.9,3806.5,12958.3,4550.4
,,,,,,,,633,3069.6,3920.2,13383.2,4691.2
,,,,,,,,634,3108.6,3858.8,13252.3,4610.1
,,,,,,,,635,2974.4,3666.0,12375.7,4478.9
,,,,,,,,636,2840.2,3527.0,11912.5,4213.1
,,,,,,,,637,2762.7,3395.5,11658.3,4162.4
,,,,,,,,638,2732.1,3411.9,11499.1,4039.2
,,,,,,,,639,2795.8,3474.4,11743.4,4116.7
,,,,,,,,640,2883.6,3637.5,12281.4,4386.4
,,,,,,,,641,3091.4,3848.7,12951.3,4631.8
,,,,,,,,642,3155.3,4012.1,13632.7,4841.7
,,,,,,,,643,3209.6,4104.8,13795.9,4842.3
,,,,,,,,644,3150.2,3980.5,13721.8,4781.0
,,,,,,,,645,3092.8,3772.6,12842.3,4576.3
,,,,,,,,646,2877.5,3601.8,12175.0,4401.7
,,,,,,,,647,2742.2,3509.8,11768.9,4182.1
,,,,,,,,648,2677.3,3382.6,11368.0,4107.7
,,,,,,,,649,2497.3,3134.6,10632.5,3782.2
,,,,,,,,650,2331.1,2979.0,9936.6,3546.0
,,,,,,,,651,2210.7,2785.3,9385.0,3326.7
,,,,,,,,652,2176.7,2741.6,9284.6,3250.8
,,,,,,,,653,2267.9,2909.9,9684.3,3493.5
,,,,,,,,654,2499.4,3138.2,10725.4,3754.2
,,,,,,,,655,2827.8,3516.3,11669.6,4133.3
,,,,,,,,656,2980.2,3783.6,12648.4,4473.0
,,,,,,,,657,3088.7,3926.3,13272.7,4595.5
,,,,,,,,658,3033.9,3823.4,13118.0,4670.2
,,,,,,,,659,2958.6,3721.8,12333.4,4474.2
,,,,,,,,660,2832.0,3528.4,12038.1,4180.1
,,,,,,,,661,2723.1,3449.8,11751.7,4111.9
,,,,,,,,662,2742.5,3424.0,11502.1,4065.0
,,,,,,,,663,2803.6,3510.0,11845.6,4156.4
,,,,,,,,664,2887.3,3586.8,12323.5,4365.8
,,,,,,,,665,3029.8,3808.7,12853.8,4568.0
,,,,,,,,666,3202.2,4019.3,13518.1,4739.0
,,,,,,,,667,3277.1,4051.1,13562.5,4918.8
,,,,,,,,668,3152.2,3926.9,13675.7,4796.8
,,,,,,,,669,3088.5,3833.9,12796.5,4533.4
,,,,,,,,670,2892.3,3605.7,12345.6,4275.4
,,,,,,,,671,2731.7,3436.8,11928.6,4157.1
,,,,,,,,672,2723.5,3384.9,11527.4,4049.5
,,,,,,,,673,2621.3,3268.8,11335.0,4007.7
,,,,,,,,674,2522.5,3185.7,10564.8,3765.4
,,,,,,,,675,2400.2,3002.7,10104.4,3565.4
,,,,,,,,676,2336.0,2901.4,9964.5,3524.7
,,,,,,,,677,2452.9,3061.0,10342.4,3691.0
,,,,,,,,678,2648.3,3377.5,11451.6,4048.8
,,,,,,,,679,2950.3,3657.8,12656.7,4389.1
,,,,,,,,680,3165.8,3975.1,13488.5,4844.8
,,,,,,,,681,3259.0,4100.2,14164.8,5002.2
,,,,,,,,682,3230.9,4124.3,13857.9,4912.9
,,,,,,,,683,3082.6,3880.1,13393.2,4738.0
,,,,,,,,684,2988.1,3762.6,12738.6,4503.5
,,,,,,,,685,2870.6,3623.5,12459.9,4316.1
,,,,,,,,686,2866.8,3662.5,12404.1,4376.2
,,,,,,,,687,2944.2,3730.0,12504.9,4444.9
,,,,,,,,688,3090.1,3834.2,13079.0,4545.9
,,,,,,,,689,3204.2,4011.3,13715.0,4862.9
,,,,,,,,690,3372.6,4188.6,14270.6,5073.3
,,,,,,,,691,3467.8,4258.0,14712.1,5145.3
,,,,,,,,692,3333.4,4217.4,14331.2,5080.5
,,,,,,,,693,3240.1,4043.8,13627.1,4790.5
,,,,,,,,694,3075.0,3873.7,13138.7,4540.0
,,,,,,,,695,2914.6,3665.4,12488.2,4356.7
,,,,,,,,696,2848.3,3554.2,12254.8,4335.8
,,,,,,,,697,2654.4,3322.5,11144.5,3925.3
,,,,,,,,698,2492.8,3161.8,10774.0,3781.8
,,,,,,,,699,2380.3,2984.1,10225.8,3540.3
,,,,,,,,700,2341.4,2874.2,10042.2,3519.6
,,,,,,,,701,2411.5,3010.8,10397.3,3692.7
,,,,,,,,702,2637.3,3324.4,11528.4,3970.0
,,,,,,,,703,2999.0,3688.0,12575.9,4472.9
,,,,,,,,704,3197.7,3959.9,13647.4,4796.5
,,,,,,,,705,3297.0,4114.1,13881.5,4952.2
,,,,,,,,706,3274.2,4106.9,13732.4,4905.7
,,,,,,,,707,3120.5,3949.0,13373.0,4641.7
,,,,,,,,708,2973.9,3784.0,12839.7,4458.1
,,,,,,,,709,2868.9,3677.9,12171.9,4379.2
,,,,,,,,710,2858.6,3578.1,12439.6,4312.5
,,,,,,,,711,2978.0,3710.7,12466.7,4422.3
,,,,,,,,712,3046.9,3867.4,12950.2,4552.8
,,,,,,,,713,3231.0,4070.4,13568.1,4825.7
,,,,,,,,714,3329.4,4190.8,14374.5,5011.3
,,,,,,,,715,3462.2,4293.6,14469.2,5103.0
,,,,,,,,716,3388.2,4159.3,14276.8,5050.1
,,,,,,,,717,3276.6,4054.3,13597.0,4784.9
,,,,,,,,718,3092.2,3816.3,12937.6,4573.4
,,,,,,,,719,2973.6,3724.6,12519.8,4442.0
,,,,,,,,720,2885.9,3592.9,12105.9,4239.8
,,,,,,,,721,2680.4,3302.6,11298.4,3926.3
,,,,,,,,722,2528.5,3118.4,10536.6,3781.4
,,,,,,,,723,2374.4,2991.2,9995.5,3525.6
,,,,,,,,724,2295.5,2910.3,9886.5,3484.6
,,,,,,,,725,2403.4,3070.2,10248.7,3636.8
,,,,,,,,726,2692.8,3319.4,11435.2,4036.7
,,,,,,,,727,2972.3,3638.5,12541.3,4427.4
,,,,,,,,728,3155.3,3997.3,13519.7,4805.6
,,,,,,,,729,3291.6,4159.8,13899.6,4880.5
,,,,,,,,730,3240.6,4102.2,13995.9,4952.7
,,,,,,,,731,3130.3,3854.1,13128.5,4651.9
,,,,,,,,732,2994.6,3765.4,12504.2,4466.8
,,,,,,,,733,2859.4,3584.6,12337.9,4398.3
,,,,,,,,734,2863.9,3552.7,12188.4,4380.2
,,,,,,,,735,2981.4,3708.6,12384.8,4472.5
,,,,,,,,736,3049.8,3828.3,13038.5,4573.1
,,,,,,,,737,3220.0,4008.3,13755.0,4867.3
,,,,,,,,738,3377.9,4231.5,14521.3,5078.4
,,,,,,,,739,3441.1,4303.5,14763.4,5147.5
,,,,,,,,740,3381.8,4229.0,14121.5,5021.7
,,,,,,,,741,3274.8,4002.4,13673.1,4817.0
,,,,,,,,742,3072.1,3784.1,13101.8,4610.4
,,,,,,,,743,2947.1,3658.6,12338.0,4418.5
,,,,,,,,744,2840.2,3606.8,12147.5,4266.0
,,,,,,,,745,2653.0,3332.6,11188.0,4002.0
,,,,,,,,746,2499.6,3156.3,10626.2,3789.2
,,,,,,,,747,2379.1,2956.6,10035.1,3572.5
,,,,,,,,748,2344.2,2897.2,9894.6,3535.8
,,,,,,,,749,2463.7,3065.3,10336.4,3600.5
,,,,,,,,750,2664.1,3300.8,11447.8,3994.9
,,,,,,,,751,2911.7,3696.0,12529.3,4375.1
,,,,,,,,752,3171.4,4017.0,13504.3,4740.5
,,,,,,,,753,3244.0,4175.5,14051.5,4949.0
,,,,,,,,754,3258.5,4121.4,13669.9,4908.1
,,,,,,,,755,3108.1,3863.1,13332.5,4635.5
,,,,,,,,756,2964.5,3775.2,12591.2,4516.9
,,,,,,,,757,2917.7,3617.6,12188.1,4351.1
,,,,,,,,758,2923.0,3549.3,12348.0,4314.6
,,,,,,,,759,2903.4,3639.0,12597.7,4345.6
,,,,,,,,760,3032.7,3833.9,12940.8,4595.8
,,,,,,,,761,3262.8,4022.5,13622.3,4851.1
,,,,,,,,762,3323.9,4272.0,14391.0,5043.3
,,,,,,,,763,3419.9,4308.0,14763.8,5108.0
,,,,,,,,764,3386.9,4271.2,14461.9,5119.9
,,,,,,,,765,3209.9,4087.3,13745.6,4851.3
,,,,,,,,766,3014.5,3775.0,12922.5,4613.5
,,,,,,,,767,2915.0,3629.8,12323.5,4397.9
,,,,,,,,768,2897.6,3538.2,12278.2,4225.5
,,,,,,,,769,2637.8,3289.0,11360.7,3921.7
,,,,,,,,770,2474.8,3108.8,10677.5,3788.3
,,,,,,,,771,2364.4,2939.9,10120.0,3510.6
,,,,,,,,772,2318.5,2921.8,9809.9,3439.1
,,,,,,,,773,2400.6,3046.2,10415.8,3666.5
,,,,,,,,774,2662.8,3321.9,11473.0,4021.6
,,,,,,,,775,2936.9,3729.8,12657.8,4394.7
,,,,,,,,776,3191.1,4021.1,13333.8,4771.2
,,,,,,,,777,3271.9,4132.4,14075.6,4912.0
,,,,,,,,778,3265.0,4053.8,13754.1,4885.5
,,,,,,,,779,3118.9,3923.8,13390.0,4599.2
,,,,,,,,780,2939.0,3678.1,12561.5,4515.2
,,,,,,,,781,2851.2,3608.5,12214.0,4280.3
,,,,,,,,782,2842.8,3578.7,12404.6,4349.3
,,,,,,,,783,2911.0,3638.5,12549.0,4437.3
,,,,,,,,784,3066.1,3786.2,13115.6,4595.7
,,,,,,,,785,3185.7,4050.2,13545.0,4787.5
,,,,,,,,786,3365.1,4173.2,14478.4,5100.7
,,,,,,,,787,3422.8,4294.4,14620.6,5162.3
,,,,,,,,788,3318.9,4209.4,14414.0,5056.8
,,,,,,,,789,3225.0,4070.0,13526.0,4870.3
,,,,,,,,790,3059.6,3822.8,12964.4,4612.3
,,,,,,,,791,2887.3,3694.2,12608.6,4394.8
,,,,,,,,792,2891.5,3540.1,12305.0,4309.5
,,,,,,,,793,2510.4,3057.2,10442.9,3694.3
,,,,,,,,794,2316.4,2941.5,9847.4,3471.2
,,,,,,,,795,2189.2,2739.0,9295.1,3340.5
,,,,,,,,796,2202.1,2689.0,9260.6,3231.0
,,,,,,,,797,2266.4,2853.8,9575.7,3427.2
,,,,,,,,798,2506.4,3168.9,10609.8,3728.4
,,,,,,,,799,2786.7,3430.2,11596.0,4193.2
,,,,,,,,800,2979.4,3774.7,12597.7,4494.9
,,,,,,,,801,3123.1,3900.8,13225.8,4635.0
,,,,,,,,802,3013.8,3754.2,13081.0,4630.6
,,,,,,,,803,2902.7,3609.0,12268.6,4350.9
,,,,,,,,804,2771.0,3494.2,11701.2,4184.9
,,,,,,,,805,2717.5,3427.2,11497.2,4037.6
,,,,,,,,806,2725.0,3396.6,11435.8,4054.6
,,,,,,,,807,2724.9,3413.3,11593.7,4093.9
,,,,,,,,808,2871.1,3598.9,12214.1,4322.5
,,,,,,,,809,3062.9,3748.7,12883.6,4596.5
,,,,,,,,810,3147.6,3927.0,13389.1,4703.7
,,,,,,,,811,3200.1,3966.0,13442.9,4777.8
,,,,,,,,812,3199.4,3945.2,13266.7,4770.4
,,,,,,,,813,2977.2,3793.7,12757.0,4513.9
,,,,,,,,814,2841.3,3583.5,12073.2,4352.8
,,,,,,,,815,2757.5,3433.8,11569.3,4081.8
,,,,,,,,816,2672.2,3348.4,11452.0,4000.5
,,,,,,,,817,2464.2,3137.7,10662.0,3715.1
,,,,,,,,818,2335.2,2906.2,9811.0,3514.7
,,,,,,,,819,2248.1,2739.7,9505.3,3304.3
,,,,,,,,820,2188.0,2752.5,9187.0,3240.2
,,,,,,,,821,2261.7,2806.2,9531.2,3458.8
,,,,,,,,822,2528.0,3126.1,10444.5,3698.7
,,,,,,,,823,2761.2,3493.1,11882.0,4128.2
,,,,,,,,824,3019.1,3728.5,12822.1,4508.1
,,,,,,,,825,3090.6,3813.6,13239.5,4608.6
,,,,,,,,826,3048.8,3756.5,12893.4,4513.5
,,,,,,,,827,2907.3,3606.3,12420.1,4401.1
,,,,,,,,828,2781.9,3441.0,11989.7,4205.5
,,,,,,,,829,2705.7,3388.7,11397.1,4061.3
,,,,,,,,830,2663.5,3362.4,11407.7,4008.0
,,,,,,,,831,2734.7,3430.9,11733.1,4130.2
,,,,,,,,832,2871.2,3601.1,12276.8,4257.7
,,,,,,,,833,3056.8,3747.7,12877.8,4513.7
,,,,,,,,834,3166.6,3898.2,13468.2,4698.8
,,,,,,,,835,3200.3,3990.9,13536.0,4754.5
,,,,,,,,836,3153.7,3967.6,13270.4,4768.4
,,,,,,,,837,3057.6,3722.5,12971.1,4471.8
,,,,,,,,838,2849.3,3554.0,12216.5,4335.8
,,,,,,,,839,2739.2,3411.6,11678.0,4076.4
,,,,,,,,840,2682.6,3393.3,11347.6,4008.1
,,,,,,,,841,2631.3,3271.6,11036.9,3894.7
,,,,,,,,842,2481.3,3082.1,10629.2,3704.1
,,,,,,,,843,2317.9,2919.5,10114.8,3531.1
,,,,,,,,844,2324.2,2897.6,9918.0,3509.3
,,,,,,,,845,2432.7,3017.6,10196.3,3673.3
,,,,,,,,846,2657.9,3303.1,11121.9,3999.9
,,,,,,,,847,2970.2,3682.8,12649.0,4446.2
,,,,,,,,848,3152.3,3904.8,13566.1,4684.0
,,,,,,,,849,3286.1,4092.3,14045.2,4887.4
,,,,,,,,850,3272.9,4006.2,13783.6,4899.0
,,,,,,,,851,3095.8,3831.7,13003.9,4594.4
,,,,,,,,852,2972.5,3720.6,12737.8,4452.0
,,,,,,,,853,2893.1,3575.2,12325.1,4301.3
,,,,,,,,854,2866.8,3576.7,12285.5,4322.6
,,,,,,,,855,2959.1,3676.1,12522.7,4384.7
,,,,,,,,856,3004.3,3764.8,12838.6,4507.6
,,,,,,,,857,3167.7,3959.8,13546.5,4772.0
,,,,,,,,858,3372.1,4158.5,14057.5,5073.9
,,,,,,,,859,3418.0,4242.5,14565.6,5086.7
,,,,,,,,860,3312.6,4239.0,14187.5,4949.1
,,,,,,,,861,3216.0,4000.7,13702.3,4863.5
,,,,,,,,862,3022.4,3851.4,13102.8,4595.9
,,,,,,,,863,2921.1,3667.4,12212.3,4415.0
,,,,,,,,864,2829.9,3543.8,12202.6,4292.0
,,,,,,,,865,2626.9,3309.1,11095.8,3961.1
,,,,,,,,866,2450.7,3130.4,10447.2,3765.8
,,,,,,,,867,2372.2,2919.3,9909.8,3491.9
,,,,,,,,868,2303.4,2920.0,9859.9,3506.2
,,,,,,,,869,2427.8,3019.3,10299.3,3636.6
,,,,,,,,870,2677.5,3311.9,11150.0,3934.5
,,,,,,,,871,2935.4,3604.5,12288.7,4422.2
,,,,,,,,872,3191.1,3953.6,13316.8,4675.0
,,,,,,,,873,3216.3,4108.8,13829.2,4838.8
,,,,,,,,874,3246.5,4037.7,13584.1,4825.0
,,,,,,,,875,3135.2,3885.3,13077.4,4631.0
,,,,,,,,876,2969.8,3745.3,12555.1,4369.8
,,,,,,,,877,2836.6,3549.9,12141.8,4362.3
,,,,,,,,878,2865.4,3556.9,12230.0,4327.3
,,,,,,,,879,2875.5,3600.8,12447.0,4351.8
,,,,,,,,880,3015.4,3786.5,13091.3,4494.3
,,,,,,,,881,3201.5,3951.8,13562.7,4736.7
,,,,,,,,882,3384.9,4117.5,14027.1,5007.9
,,,,,,,,883,3434.5,4196.7,14407.7,5058.1
,,,,,,,,884,3347.2,4223.8,14153.1,5032.8
,,,,,,,,885,3169.0,3993.2,13646.2,4743.1
,,,,,,,,886,3038.1,3783.8,12954.5,4570.8
,,,,,,,,887,2914.5,3661.0,12401.3,4378.2
,,,,,,,,888,2818.2,3570.7,12026.9,4257.0
,,,,,,,,889,2614.5,3228.2,11072.1,3886.9
,,,,,,,,890,2445.2,3069.2,10622.1,3737.6
,,,,,,,,891,2328.9,2887.9,9915.7,3511.8
,,,,,,,,892,2288.5,2861.7,9765.8,3411.1
,,,,,,,,893,2376.1,2987.6,10328.2,3628.5
,,,,,,,,894,2625.3,3317.2,11326.9,4000.1
,,,,,,,,895,2918.4,3675.1,12394.6,4380.5
,,,,,,,,896,3159.2,3967.3,13279.1,4775.7
,,,,,,,,897,3303.7,4058.4,13725.0,4818.4
,,,,,,,,898,3171.3,3993.1,13566.0,4834.8
,,,,,,,,899,3096.1,3900.4,13160.9,4565.9
,,,,,,,,900,2917.1,3734.6,12563.4,4407.3
,,,,,,,,901,2905.4,3552.3,12202.7,4267.2
,,,,,,,,902,2895.0,3574.3,12047.3,4322.1
,,,,,,,,903,2884.3,3683.8,12222.3,4329.3
,,,,,,,,904,3031.4,3750.2,12722.4,4510.8
,,,,,,,,905,3156.8,3985.2,13447.1,4728.2
,,,,,,,,906,3316.7,4148.8,14036.3,4984.3
,,,,,,,,907,3358.6,4293.9,14361.7,5070.0
,,,,,,,,908,3306.4,4150.6,14056.9,5030.4
,,,,,,,,909,3153.1,3982.9,13532.9,4747.1
,,,,,,,,910,3021.3,3802.4,13065.0,4529.1
,,,,,,,,911,2919.7,3599.6,12449.7,4322.8
,,,,,,,,912,2804.0,3536.8,12176.1,4233.1
,,,,,,,,913,2629.7,3226.9,11241.3,3908.5
,,,,,,,,914,2457.3,3125.9,10369.2,3756.0
,,,,,,,,915,2319.6,2895.4,9879.4,3507.2
,,,,,,,,916,2313.4,2859.0,9739.7,3409.1
,,,,,,,,917,2432.3,2988.9,10248.1,3621.3
,,,,,,,,918,2650.4,3335.9,11040.5,3981.5
